"Activity" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"STANDING" 22 0.251381649206349 -0.0305095063533175 -0.0928830367301587 -0.633885578529048 -0.538527395767143 -0.631621983444444 0.46464937952381 0.116693603968254 0.22774814455746 -0.948409068888889 -0.93021847852381 -0.889647438428571 0.0735962185873016 -0.0135451452487302 0.0146981560985714 -0.671600892247619 -0.655318456431746 -0.771753714063492 -0.0275470936952381 -0.077162109634127 0.0755297580190476 -0.728431819063492 -0.748300025079365 -0.710143824793651 -0.103792415730159 -0.040287655315873 -0.0671588980539683 -0.753731785079365 -0.813409224920635 -0.796172263174603 -0.534230209857143 -0.616212578160317 -0.534230209857143 -0.616212578160317 -0.675366428293651 -0.671714774609524 -0.647871970492063 -0.68526702768254 -0.790420759460317 -0.804218358888889 -0.660123399238095 -0.568688489609524 -0.677681554460317 -0.62524580231746 -0.554198676 -0.638025689777778 -0.236999724204762 0.062274751184127 0.099964370784127 -0.687367208179365 -0.667284711301587 -0.753937910238095 -0.685348257486508 -0.666449014755556 -0.788394252979365 -0.00183805138333333 -0.167553758365079 -0.0738757235015873 -0.683604968253968 -0.759001089285714 -0.706329203873016 -0.744196640603175 -0.745098041349206 -0.738978844730159 -0.167707658026984 -0.134137972006349 -0.0162001164333333 -0.622839247225397 -0.676589166603175 0.0661747485825397 -0.66696459884127 -0.680988425174603 0.195308868085714 -0.727150014444444 -0.714065949142857 -0.0526154317619048 -0.809821889349206 -0.811645118095238 0.17424038147619 -0.0426138105492063 0.0163039923174603 -0.0217735392984127 0.0111563591269841 -0.293870366984127 -0.0199120400269841 -0.166822994507937
"STANDING" 23 0.275861340147059 -0.019171260745 -0.107791886351471 -0.753336927426471 -0.678257823783823 -0.718874705779412 0.644328063235294 -0.0404513440147059 0.0822807434926471 -0.974373235441176 -0.972182172794118 -0.954871364117647 0.0967481368544118 0.0150950676632353 0.004026113685 -0.756184463102941 -0.728453045904412 -0.805973442220588 -0.0261091268497059 -0.07669728 0.0751941859970588 -0.797292185510294 -0.758019431323529 -0.766101465764706 -0.0861595789411765 -0.0609440355455882 -0.0608329814852941 -0.800383550294118 -0.800653675338235 -0.831850222985294 -0.704397480891176 -0.725815363676471 -0.704397480891176 -0.725815363676471 -0.752608179323529 -0.732681095992647 -0.725131562573529 -0.725215403455882 -0.80540565025 -0.796219773985294 -0.7657603663 -0.691877201817647 -0.748660873205882 -0.749745188838235 -0.691803074191176 -0.725364079235294 -0.194634390325 0.0231639928867647 0.0760326054264706 -0.770229769264706 -0.744528713107353 -0.797595168847059 -0.763411373875 -0.729630746955882 -0.813244169441177 0.0598893798867647 -0.131746245357353 -0.0805364685397059 -0.758058589264706 -0.762212680985294 -0.768370490147059 -0.810604112602941 -0.757924158823529 -0.788317512220588 -0.105000813061765 -0.140299635691176 -0.0419244437794118 -0.714455859973529 -0.775747670941176 0.0440032933382353 -0.732719275161765 -0.734455137457353 0.189551534955882 -0.743466703823529 -0.761832814088235 0.00343015210147059 -0.802286153779412 -0.803175717338235 0.150221682238235 0.00228834110294118 -0.0452404283661765 0.101888711338235 -0.0374291790323529 -0.478866413088235 0.108275393941176 -0.0661591724558823
"STANDING" 24 0.28990738715942 0.000663389158985508 -0.120398213811594 -0.578086857263768 -0.435317532376812 -0.532197209628986 0.538008112318841 0.0209592741304348 0.163713444556522 -0.947475071449275 -0.918222641014493 -0.902909853333333 0.0527264759710145 0.0207592523701449 -0.0130317442285507 -0.605131957165217 -0.563801460362319 -0.712212860405797 0.0412651415637681 -0.118791409362319 0.0676714426362319 -0.700181832318841 -0.673909516637681 -0.582357298927536 -0.14423142381029 -0.0292351503594203 -0.0581233743276812 -0.719689574782609 -0.770760238637681 -0.743945615362319 -0.458730408057971 -0.585846288492754 -0.458730408057971 -0.585846288492754 -0.600444393297101 -0.596752442115942 -0.555846825742029 -0.618026647956522 -0.745369253057971 -0.766548871362319 -0.607846206217391 -0.477028739282609 -0.586482909144928 -0.568719521478261 -0.451000435988406 -0.541039694657971 -0.240837540546377 0.0168985295304348 0.0254561898537681 -0.621560353736232 -0.576284896734783 -0.687201268855072 -0.624315714971014 -0.581323596565217 -0.736656766768116 -0.0311567729275362 -0.199885295017391 -0.132448975517391 -0.641849919333333 -0.684807530536232 -0.603327460202899 -0.720026072202898 -0.671173639681159 -0.615230110028986 -0.0845497128057971 -0.15118355173913 -0.0807308949536232 -0.56416456323913 -0.665867611869565 0.0919094995724638 -0.58772289557971 -0.612566072043478 0.196667428728986 -0.661940082927536 -0.657428674202899 -0.034016624284058 -0.768300835275362 -0.782507308550725 0.145402249642029 0.000394298711594201 0.0553806734898551 -0.0628248894144928 0.127943229317681 -0.363477516666667 0.0583966178985507 -0.116065200763768
"STANDING" 25 0.286450983918919 -0.0155549797233919 -0.110119525702703 -0.67211597927027 -0.558242300818919 -0.617920422445946 0.698115932432432 -0.0406086958648649 0.129086358783784 -0.970627702702703 -0.969512528513514 -0.951196082432432 0.056208515927027 -0.00236588244635135 -0.0152988362743378 -0.682464982908108 -0.638916852864865 -0.740065955164865 -0.0361957110204054 -0.0606348988531081 0.0948560037297297 -0.747227314243243 -0.694172510621622 -0.687218163175676 -0.107591359322973 -0.0367213527932432 -0.0368103434589189 -0.740024897702703 -0.763363988743243 -0.781836737297297 -0.600565699039189 -0.660959517567568 -0.600565699039189 -0.660959517567568 -0.668960651 -0.658307413452027 -0.644210757016216 -0.687204295 -0.753700519324324 -0.766250608581081 -0.688151848359459 -0.575292179541892 -0.663793051864865 -0.667479348878378 -0.578274646308108 -0.624183615639189 -0.259205513717568 0.022381161835 0.0274406659567568 -0.701487033444595 -0.652111447662162 -0.729525723297297 -0.691471088533784 -0.650719696337838 -0.749984869878378 0.00330380310810811 -0.160613081571486 -0.116081593508108 -0.695520751472973 -0.708518927310811 -0.680541421635135 -0.764814065405405 -0.689948799189189 -0.71851276027027 -0.103398557117568 -0.261985769202703 -0.0441136288486486 -0.644751532974324 -0.724926249289189 0.0735970818108108 -0.655675874067568 -0.664844613421622 0.265808408607838 -0.705116206944595 -0.730815023972973 -0.0436448185040541 -0.774122873337838 -0.774039686337838 0.1993635338 -0.0353133376716216 0.0270933066716216 -0.0876026547297297 0.0428702710675676 -0.485549761351351 0.105097167243243 -0.0854081713783784
"STANDING" 26 0.267068046351351 -0.0346188652418919 -0.10121410572973 -0.718497993013513 -0.614210670989865 -0.673799401705405 0.529642455540541 0.0766126115810811 0.250260895445946 -0.938627410540541 -0.926231823378378 -0.914739406216216 0.0713910408581081 0.0132021572745541 -0.00686885195148649 -0.732717978716216 -0.706820910594595 -0.795304452391892 -0.0380060260416216 -0.0857808567797297 0.119174402121622 -0.788255616081081 -0.736395785243243 -0.71262626292973 -0.100002898340541 -0.045249126922973 -0.0670060100675676 -0.782483907310811 -0.805814322837838 -0.816094952702703 -0.629971514810811 -0.681267404881081 -0.629971514810811 -0.681267404881081 -0.72687219472973 -0.723825152832432 -0.680943467818919 -0.712067582648649 -0.798143975972973 -0.799264382027027 -0.722048244301351 -0.639578044909459 -0.715841330810811 -0.718177267617568 -0.62774553875 -0.678991083 -0.192658062801351 0.0664030913689189 0.0896595085839189 -0.743223418182432 -0.718861070762162 -0.780202619040541 -0.745733253662162 -0.715102898567568 -0.809325353891892 0.0272114681162162 -0.150242784786486 -0.0611164816216216 -0.743916377959459 -0.748863546527027 -0.719903302266486 -0.803897077972973 -0.732232001756757 -0.737518014918919 -0.0397304786148649 -0.153220504297297 -0.066632151972973 -0.682252583897297 -0.734824927368919 0.0991659556027027 -0.719129270716216 -0.732074959081081 0.196793450379459 -0.742136040135135 -0.744985516986487 -0.0329444106121622 -0.805227782972973 -0.806570096081081 0.169225609209459 0.0307979902540541 -0.0180157070202703 0.0897666630432432 0.00277854181081081 -0.345734393162162 0.0201052109054054 -0.187990708486486
"STANDING" 27 0.2847532238625 -0.01947347982875 -0.1195918053125 -0.5290148650325 -0.474186633721375 -0.63368906652 0.53928562 0.047040129525 0.166193852075 -0.958191612 -0.951780128625 -0.934789874 0.08430058162125 -0.023380600185 -0.004064980277 -0.5732517403 -0.57455305387875 -0.7241468955125 -0.032091667459575 -0.07620397428875 0.081546619914625 -0.6465383627225 -0.694022109075 -0.674492967125 -0.09248121147375 -0.050298528083425 -0.0630659578425 -0.6615308139425 -0.7587166585325 -0.7090366273875 -0.4880800310625 -0.55048925 -0.4880800310625 -0.55048925 -0.5933845253275 -0.57851382365 -0.5769221620625 -0.6346746970675 -0.721921481285 -0.743620147175 -0.5625168537975 -0.49449162331625 -0.6477963177625 -0.5180867603875 -0.4974520939875 -0.6572485406875 -0.2627961233375 0.032929909628625 0.102134961875875 -0.60270320848 -0.5967765070125 -0.69985783235 -0.581311351865 -0.5792742576875 -0.7469838958 -0.0605309611025 -0.188592212425 -0.08398942282625 -0.5801444295675 -0.69253747625 -0.63621086756625 -0.6694183643625 -0.6993706517875 -0.7193493615375 -0.071129931423 -0.16561303872 -0.02980409102475 -0.540877954745 -0.6282316583125 0.0662858074625 -0.56927709985 -0.594955299275 0.204636544748 -0.6642904335625 -0.681197654125 -0.02207232330125 -0.748316168275 -0.75676281445 0.12120931584625 -0.03966386393375 -0.0223818499875 0.092607919486625 -0.02716179405 -0.34470893735 0.03576282825 -0.1113014874125
"STANDING" 28 0.271554307734177 -0.0209086442886076 -0.114792420240506 -0.505819755564557 -0.443705959363291 -0.538809310867089 0.546246988227848 0.0355454137594937 0.165003501531646 -0.955293506582279 -0.957181973924051 -0.934559706202532 0.049090551856962 0.0200322641787534 0.0341103035801266 -0.515945489265823 -0.548765466202532 -0.648702023860759 -0.0663438997316456 -0.0560189754265823 0.100469003598734 -0.656468374189873 -0.562148043810127 -0.610813040265823 -0.0990887808607595 -0.0401452508164557 -0.0575054937088608 -0.637241494759494 -0.654093292594937 -0.689575254696203 -0.459634049505443 -0.505188224563291 -0.459634049505443 -0.505188224563291 -0.52878055613924 -0.536721474392405 -0.507963627734177 -0.576504083940506 -0.641925027716456 -0.670096826291139 -0.50819635793038 -0.471944128135696 -0.544691240797468 -0.507601157131646 -0.465226787759494 -0.575400027493671 -0.287077623602532 0.0313739791746835 0.0670616781443038 -0.536917970573418 -0.56779967835443 -0.609608755658228 -0.538842011596202 -0.559535766925316 -0.687365677594937 -0.0503089568734177 -0.187544311759494 -0.0925580384178481 -0.567813809835443 -0.555912288050633 -0.572029858372152 -0.685918824929114 -0.572823468243038 -0.660924567531646 -0.10382592458038 -0.196083539248101 -0.0247216055063291 -0.461901242974684 -0.609949521279747 0.0724622292379747 -0.512166379265823 -0.574801306312658 0.243016683999114 -0.583733397037975 -0.649109709620253 0.00635455389873418 -0.656200134987342 -0.714010498303797 0.219265456164557 0.0200173234202532 0.0161139359513924 0.138210552097468 -0.0308754325189873 -0.346823264303797 0.0452365053924051 -0.115001330886076
"STANDING" 29 0.264161403507692 -0.0151705395835385 -0.111742962076923 -0.706356591386154 -0.607283080618462 -0.712676629824615 0.609556996769231 0.0345407091846154 0.128557561323077 -0.972978706 -0.968065290769231 -0.950352536461538 0.119009220015385 0.0225458377312492 -0.010627443854 -0.712743683815385 -0.670340088378461 -0.787129573303077 -0.00490263460923077 -0.0786676205230769 0.0489928029892308 -0.738693848832308 -0.746805658626308 -0.720078524446154 -0.106949008169231 -0.0245846651846154 -0.0134884960433846 -0.724587868246154 -0.816275164384615 -0.790261361615385 -0.65581274444 -0.708567012661538 -0.65581274444 -0.708567012661538 -0.702295638846154 -0.714598099846154 -0.668708357209231 -0.7041472548 -0.785731042815385 -0.808382258615385 -0.715312495947692 -0.618542233923077 -0.728984654030769 -0.703816903998462 -0.626478933553846 -0.727983702230769 -0.185712051730769 0.0691662469163077 0.113517510120108 -0.732502876807692 -0.687730296876923 -0.767213412661538 -0.718341457046154 -0.673982922410769 -0.805590929630769 0.000555728830769232 -0.153774131783077 -0.0404457190353846 -0.671141728907692 -0.751714436113846 -0.708994897109231 -0.761153891738462 -0.747356642353846 -0.7507257212 -0.0343505398615385 -0.224171416546154 -0.0518066722307692 -0.694444185153846 -0.763770905246154 0.116295337702708 -0.709301858304923 -0.725233486569231 0.219524941369231 -0.7361876118 -0.7349494648 -0.0288009119692308 -0.808366436923077 -0.822454162769231 0.146940108816923 0.0429624100081538 -0.0732119172276923 -0.0368453639430769 0.0831016699846154 -0.397075698430769 0.0482287169846154 -0.0858507403230769
"STANDING" 30 0.272588815555932 -0.0147348656616949 -0.103255535084746 -0.590381283544068 -0.522082226559322 -0.675267704915254 0.450604205084746 0.118513674050847 0.229240074588136 -0.963874533220339 -0.959588299661017 -0.948567664576271 0.0869997983188136 -0.00825457731135593 -0.00772095332101695 -0.640312836152542 -0.606202799355932 -0.774284866474576 -0.0100657110983797 -0.091544332220339 0.0972387450728814 -0.711622998084746 -0.776043064915254 -0.687629023355932 -0.0913601308033898 -0.0389481387694915 -0.0467894186525424 -0.740237008361017 -0.853769966610169 -0.752702537711864 -0.547751078728814 -0.62686165859322 -0.547751078728814 -0.62686165859322 -0.653097033186441 -0.635386649932203 -0.647431199644068 -0.704486498559322 -0.804409245932203 -0.82719584779661 -0.64531562169661 -0.555734430327119 -0.704850502711864 -0.571719674474576 -0.53635744339322 -0.684991873237288 -0.214513078966102 0.0545739058644068 0.108511802732203 -0.666073120661017 -0.630184540338983 -0.755406933186441 -0.646152740949153 -0.606838707218983 -0.791973727881356 -0.00100524025423729 -0.210713408537288 -0.0435639379932203 -0.67557671161017 -0.784241896271186 -0.670792019576271 -0.725278070915254 -0.773706962542373 -0.723065253220339 -0.105072018723729 -0.123970079864407 -0.0271706268084746 -0.616246840288136 -0.692402934305085 0.0905669021271186 -0.638660585542373 -0.634869015762712 0.132083762791525 -0.749191756101695 -0.727120679050847 -0.0359953154322034 -0.831877107457627 -0.834282955932203 0.118901993852542 -0.00578116717118644 0.0149597486033898 0.013784360859322 -0.0436377411186441 -0.276019761694915 -0.0195989446610169 -0.157397349559322
"WALKING" 1 0.271750919368421 -0.0164804495831579 -0.113749296252632 -0.5786166574 -0.509452960810526 -0.632620906023684 0.665170352526316 -0.0167804953494737 0.0712672351684211 -0.963205188210526 -0.953361396947368 -0.935657836210526 0.0546107744 0.0299311853273684 0.0113056639445263 -0.595560861547368 -0.598740917920316 -0.741106021263158 -0.0673037934526316 -0.06259401038 0.112011635355579 -0.706119600238947 -0.704800067305263 -0.613114772063158 -0.09407501646 -0.0497878376442105 -0.0500879923421053 -0.736394062778947 -0.776268648336842 -0.732584419063158 -0.538464753092632 -0.569083870557895 -0.538464753092632 -0.569083870557895 -0.623373943084211 -0.585454669978947 -0.594777436648421 -0.654217740378947 -0.758938111789474 -0.770751190526316 -0.585353563813684 -0.531453950051579 -0.658673697263158 -0.576869793610526 -0.530410916106316 -0.649597552377895 -0.186258152263158 -0.0187145633736842 0.0742882920705263 -0.612326181663158 -0.619237434335895 -0.717982243245263 -0.614713773957895 -0.603823996363158 -0.763154126736842 -0.0303011472905263 -0.228774637897895 -0.0824274235842105 -0.65898643146221 -0.702590202536842 -0.608437300968421 -0.723142960894737 -0.709507674726316 -0.652307358021053 -0.133608118095789 -0.0847684105518947 -0.0699855925515789 -0.559326252505263 -0.642463677366316 0.0593653608526316 -0.577657372286316 -0.598812729347368 0.164497705209474 -0.687607035378947 -0.693761612978947 -0.0513501122180316 -0.768082247926316 -0.791569500421053 0.109372247623158 0.0269898170610526 0.0239492126115789 0.0704934628303158 0.0255005859684211 -0.509153410947368 0.0797172237136842 -0.0454147662926316
"WALKING" 2 0.276426586440678 -0.0185949199145763 -0.105500357966102 -0.423642838474576 -0.0780912533118644 -0.425257524915254 0.91301733338983 -0.34660709 0.0847270871186441 -0.972693201355932 -0.972116879661017 -0.972072847627119 0.0618080696279661 0.0182492679288136 0.00789533706610169 -0.277530462620339 -0.0166022362847458 -0.586090418983051 -0.0530258157347458 -0.0482382316949153 0.0828336633220339 -0.561550255762712 -0.53845366779661 -0.481085535084746 -0.0818833429152542 -0.0538299449067797 -0.0514939156830508 -0.389549831525424 -0.634140436101695 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.290407593728814 -0.422544169322034 -0.281424153881356 -0.164150985127119 -0.446549092881356 -0.553019916271186 -0.547911950338983 -0.557798151355932 -0.346048161016949 -0.0219048103322034 -0.453806369830508 -0.457651383728814 -0.16921968620339 -0.455222146440678 -0.14579548970339 0.198586466508475 0.0688995208186441 -0.304615322881356 -0.0787640836610169 -0.554956709661017 -0.31431306340678 -0.0153329520084746 -0.615898188474576 -0.0727101584479661 -0.263574018186441 -0.254846438755932 -0.429713536101695 -0.55477211220339 -0.396659907457627 -0.604053019152542 -0.533046952542373 -0.559856635084746 0.00727967988474576 -0.0427009322372881 0.139752115269492 -0.324289427932203 -0.577105211694915 0.393206208305085 -0.169064352813559 -0.164091969449153 0.20750092670339 -0.530704814745763 -0.651792839661017 0.305283825254237 -0.583249293389831 -0.558104554745763 0.126344614439492 -0.0301017378813559 0.0534005800847458 0.0216196774508475 -0.0858470827457627 -0.66195998 0.321443011864407 -0.0368892833067797
"WALKING" 3 0.274916623603448 -0.0225307314193103 -0.111764159896552 -0.22872066307069 0.0219942830810345 -0.208761046206897 0.830156403103448 -0.334975651913793 -0.0409366003034483 -0.949127525344828 -0.935051894655172 -0.900996498362069 0.0987765808408621 -0.00127636429103448 -0.00659167700689655 -0.198959650703448 -0.154017385415517 -0.52134019137931 -0.0549341245810345 -0.0481999300517241 0.11344982649569 -0.482979477810345 -0.489636392206897 -0.407304377241379 -0.0806591363017241 -0.0226683091637931 -0.0752059496706897 -0.4929694225 -0.639416728551724 -0.454644800275862 -0.131810021941379 -0.102665891972414 -0.131810021941379 -0.102665891972414 -0.264987497310345 -0.137459956136207 -0.310910443098793 -0.434098812362069 -0.578427892344828 -0.576115561948276 -0.194454623132759 0.00548012876362069 -0.29969911637931 -0.24385865312069 -0.0361407589637931 -0.22504756048931 -0.280125282517241 -0.00321417649827586 -0.0846843050844828 -0.191138587136207 -0.166415152662069 -0.464579101603448 -0.284123557574138 -0.202661372344828 -0.578240094310345 -0.0826792429655172 -0.28966699137931 -0.264953810948276 -0.379714313155172 -0.496922278948276 -0.330473720241379 -0.519021921275862 -0.492962053603448 -0.491426959137931 -0.112690739984483 -0.121728614155172 0.0532697447206897 -0.0536211512189655 -0.272711190415517 0.0795223622275862 -0.130719095367241 -0.153898897656897 0.0591245084586207 -0.488639665758621 -0.49994645 0.0238769982787931 -0.588394251724138 -0.590996158965517 0.031402286937931 -0.00696083840344828 -0.0389369857965517 0.0903835294827586 0.00867529388965517 -0.568399226034483 0.316358451724138 0.0471853263956897
"WALKING" 4 0.280829944833333 -0.0141721640491667 -0.109679553683333 -0.492118944466667 -0.263586571251667 -0.643376958 0.956822859333333 -0.11309263895 0.1320778577 -0.981656251333333 -0.9641149725 -0.962728423833333 0.0709973678516667 -0.0174330934283333 0.0153000661555 -0.411946116066667 -0.36794191264 -0.783101545166667 -0.0575756761278333 -0.0610259104666667 0.0799086819883333 -0.564616487 -0.722438451 -0.693665413166667 -0.116755762438333 -0.0382217327166667 -0.0605413297766667 -0.5858904835 -0.841520857 -0.68092594 -0.407405330668333 -0.5591493101 -0.407405330668333 -0.5591493101 -0.473432885666667 -0.432360000666667 -0.558227744893333 -0.594496971533333 -0.734123223166667 -0.774768689833333 -0.490128342033333 -0.308115709918333 -0.678688027666667 -0.493874526916667 -0.2881653126485 -0.652135451333333 -0.12767809361 0.0297279860833333 -0.0203363534595 -0.452112100333333 -0.410626946666667 -0.762638382333333 -0.424050225783333 -0.364171403233333 -0.802233082666667 -0.0343852961515 -0.299125084263 -0.225323953175 -0.467004519883333 -0.743003337 -0.6373751875 -0.597270497666667 -0.712895739666667 -0.7435983845 -0.0971896923966667 -0.276631391233333 0.11546065615 -0.501506094483333 -0.665233715833333 0.2877459812 -0.428329981 -0.442500413 0.149424208071 -0.654951954683333 -0.626451410833333 0.0036040713 -0.768655478166667 -0.799762245666667 0.261728648813333 -0.00663504915565 -0.0258286138833333 0.134428698583333 0.0408930776083333 -0.838272777333333 0.161250438333333 -0.0705653170333333
"WALKING" 5 0.275454643928571 -0.0296531745103571 -0.113624947946429 -0.354935382339286 -0.270933279445357 -0.522084268035714 0.616263848214286 0.0176626826785714 0.212047286696429 -0.960018365892857 -0.936146931071429 -0.937403765357143 0.0460795349107143 0.0318090591053571 -0.00183695239392857 -0.492479500321429 -0.413222857475 -0.777564016785714 0.0387791780267857 -0.0868893514017857 0.087088707925 -0.560340320357143 -0.660096755892857 -0.502272906964286 -0.117366438242857 -0.0324558867696429 -0.0652045492642857 -0.619754656964286 -0.873489767321429 -0.625956453696429 -0.322899901028571 -0.374107405964286 -0.322899901028571 -0.374107405964286 -0.511074638678571 -0.537469193732143 -0.451689300357143 -0.605408414107143 -0.744826387678571 -0.793777527321429 -0.429094206857143 -0.295706384230357 -0.631187245 -0.328755911227679 -0.306404283710714 -0.505362892857143 -0.438211872175 0.0625163805446429 -0.0710583468203571 -0.520100200892857 -0.4266005354225 -0.748305028928571 -0.509706316160714 -0.440092903428571 -0.806377882857143 -0.251839584428571 -0.23475258775 -0.196172972303571 -0.492895728532143 -0.755765370714286 -0.478741439035714 -0.583833082857143 -0.616112038571429 -0.558513868214286 -0.128580306457143 -0.375832901542857 -0.0800901706303571 -0.411260985982143 -0.4524605825 -0.0258628185746429 -0.504910250535714 -0.586219916607143 0.145608898773214 -0.652123041071429 -0.642489101964286 -0.0973016362375 -0.781576795892857 -0.826278771964286 0.183626147517857 0.0188549671821429 0.0261996009821429 -0.221968782839286 -7.71125714285668e-05 -0.466382740892857 0.0491079085714286 -0.136452976935714
"WALKING" 6 0.270254281350877 -0.0209077713796491 -0.0960300663964912 -0.772418667719298 -0.67874766345614 -0.749342122298246 0.649547774210526 0.00641885337333334 0.178114467796667 -0.976404384912281 -0.963887317368421 -0.928016355789474 0.0872695751403509 0.00924439801017544 -0.000358792642105264 -0.763683198052632 -0.770933533280702 -0.874195887192982 -0.0204421605736842 -0.0569540845736842 0.0883093394561403 -0.827142830877193 -0.833201478421053 -0.825821644754386 -0.107109245964912 -0.0384114570350877 -0.0565254617789474 -0.841902800526316 -0.906026977192982 -0.870517003157895 -0.719655789298246 -0.737439834561403 -0.719655789298246 -0.737439834561403 -0.790932682368421 -0.76101896431579 -0.76846711068421 -0.804407014385965 -0.882546404385965 -0.892515516491228 -0.77971734745614 -0.715106529035088 -0.800505547800526 -0.770658242807018 -0.683208085070175 -0.745444152491228 -0.226336996703509 -0.0923312897631579 -0.00462338370175439 -0.788190763 -0.785579940877193 -0.862306345263158 -0.76056911022807 -0.770839165736842 -0.884680290526316 -0.114599835526316 -0.270860775728246 -0.21266254412807 -0.798581338807018 -0.853344394210526 -0.828420640877193 -0.83689474754386 -0.82481312754386 -0.842558581719298 -0.186597793131579 -0.339158978170175 -0.11803979237193 -0.745982574912281 -0.776789522561404 0.036691000977193 -0.767360456245614 -0.754107896368421 0.0937197636659649 -0.833918434912281 -0.819911297017544 -0.146754099421053 -0.894026885263158 -0.898113732631579 0.0721900023929825 0.0161629525614035 -0.0652757748824561 0.00625149201754386 -0.0122116087192982 -0.556305704912281 0.0691705558947368 -0.142564175105263
"WALKING" 7 0.263715023736842 -0.0211158936482456 -0.132182533719298 -0.43208162922807 -0.328303142991228 -0.368618183490526 0.582971709649123 -0.0350458872280702 -0.226082778627719 -0.953623509473684 -0.943713475087719 -0.906038945807017 0.0935263287298246 0.00709898080578947 0.0113569224894737 -0.447658826982456 -0.451426839754386 -0.620167126491228 -0.0277883875964912 -0.0402040883614035 0.0997478847122807 -0.571080163684211 -0.636352212631579 -0.420129496659649 -0.0920443977578947 -0.0562104860859649 -0.0512572139947368 -0.628658150877193 -0.721397615789474 -0.612337308947368 -0.330823331245614 -0.438012258783509 -0.330823331245614 -0.438012258783509 -0.470154885449649 -0.445730488947368 -0.449552641263158 -0.578489963508772 -0.674741656140351 -0.712909977719298 -0.451676905263158 -0.37398533722807 -0.468866459192982 -0.426409345184211 -0.349859654805263 -0.367078479040351 -0.243760095968246 -0.00441697316140351 0.0965584257997544 -0.4807457227 -0.480892927789474 -0.598367013157895 -0.464980234383684 -0.458288638140351 -0.641658787719298 -0.124487664333333 -0.201211518638596 -0.214351301140351 -0.504951912982456 -0.631797725087719 -0.457215316457895 -0.59463862754386 -0.642343192807018 -0.464377902017544 -0.114797594301754 0.0192527627461404 -0.0598334881719298 -0.419119580877193 -0.539128802631579 0.150157251547368 -0.444371146122807 -0.45112064377193 0.0559417953403509 -0.609332488070175 -0.632010988947368 0.0736873071 -0.714307624210526 -0.731707621754386 0.139327666435088 0.0428678399894737 0.0372216855263158 -0.0695348403842105 -0.0990153914385965 -0.456537077719298 0.0947422541929825 0.223791503666
